Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,depth
1372689052.7694108,22591,1372689052,774897823,depth_sensor,11.696856498718262
1372689052.8720503,22592,1372689052,875350991,depth_sensor,11.698668479919434
1372689052.9756045,22593,1372689052,974880928,depth_sensor,11.713166236877441
1372689053.067559,22594,1372689053,74411137,depth_sensor,11.718602180480957
1372689053.1694891,22595,1372689053,174993025,depth_sensor,11.705011367797852
1372689053.2717962,22596,1372689053,274424716,depth_sensor,11.7802152633667
1372689053.3758082,22597,1372689053,375032297,depth_sensor,11.745784759521484
1372689053.469375,22598,1372689053,474503971,depth_sensor,11.743066787719727
1372689053.5718873,22599,1372689053,575128274,depth_sensor,11.760281562805176
1372689053.6752362,22600,1372689053,674660962,depth_sensor,11.725851058959961
1372689053.7686584,22601,1372689053,775240627,depth_sensor,11.761187553405762
1372689053.870187,22602,1372689053,874757444,depth_sensor,11.762093544006348
1372689053.973232,22603,1372689053,975296409,depth_sensor,11.758469581604004
1372689054.068705,22604,1372689054,74808557,depth_sensor,11.79833698272705
1372689054.1711252,22605,1372689054,175321213,depth_sensor,11.769342422485352
1372689054.2740421,22606,1372689054,274845264,depth_sensor,11.765718460083008
1372689054.368485,22607,1372689054,374320962,depth_sensor,11.787464141845703
1372689054.4717066,22608,1372689054,474787295,depth_sensor,11.768436431884766
1372689054.5754309,22609,1372689054,575255824,depth_sensor,11.836392402648926
1372689054.6679568,22610,1372689054,674815062,depth_sensor,11.790182113647461
1372689054.77023,22611,1372689054,775294020,depth_sensor,11.776591300964355
1372689054.8723443,22612,1372689054,874771718,depth_sensor,11.821894645690918
1372689054.9669425,22613,1372689054,975315878,depth_sensor,11.826425552368164
1372689055.0689793,22614,1372689055,74817665,depth_sensor,11.796525001525879
1372689055.1719406,22615,1372689055,175374727,depth_sensor,11.829143524169922
1372689055.2658706,22616,1372689055,274969695,depth_sensor,11.788370132446289
1372689055.3685973,22617,1372689055,374393580,depth_sensor,11.816458702087402
1372689055.4717925,22618,1372689055,475058348,depth_sensor,11.865386962890625
1372689055.5750663,22619,1372689055,574443858,depth_sensor,11.859950065612793
1372689055.6678023,22620,1372689055,674870487,depth_sensor,11.872635841369629
1372689055.7706027,22621,1372689055,774449408,depth_sensor,11.876259803771973
1372689055.873112,22622,1372689055,874957794,depth_sensor,11.799242973327637
1372689055.9659176,22623,1372689055,974485574,depth_sensor,11.877165794372559
1372689056.0686288,22624,1372689056,74961659,depth_sensor,11.88713264465332
1372689056.1707861,22625,1372689056,174342148,depth_sensor,11.905254364013672
1372689056.2733805,22626,1372689056,274829443,depth_sensor,11.896193504333496
1372689056.3673215,22627,1372689056,375333288,depth_sensor,11.901629447937012
1372689056.4710603,22628,1372689056,474840444,depth_sensor,11.921563148498535
1372689056.5733812,22629,1372689056,574327186,depth_sensor,11.902536392211914
1372689056.6678135,22630,1372689056,674927044,depth_sensor,11.928812026977539
1372689056.769982,22631,1372689056,774596109,depth_sensor,11.950557708740234
1372689056.8720233,22632,1372689056,875042548,depth_sensor,11.994050025939941
1372689056.9748724,22633,1372689056,974308211,depth_sensor,12.012170791625977
1372689057.068213,22634,1372689057,75074931,depth_sensor,11.948745727539062
1372689057.170619,22635,1372689057,174614087,depth_sensor,11.966867446899414
1372689057.271876,22636,1372689057,275185939,depth_sensor,11.973210334777832
1372689057.3748438,22637,1372689057,374705659,depth_sensor,11.995862007141113
1372689057.4683344,22638,1372689057,475136736,depth_sensor,11.936966896057129
