Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,errCode,dataGood_0,dataGood_1,dataGood_2,dataGood_3,altitudeBeam_0,altitudeBeam_1,altitudeBeam_2,altitudeBeam_3,bottomVelocityBeam_0,bottomVelocityBeam_1,bottomVelocityBeam_2,bottomVelocityBeam_3,waterVelocityBeam_0,waterVelocityBeam_1,waterVelocityBeam_2,waterVelocityBeam_3,waterVelocityCredit_0,waterVelocityCredit_1,waterVelocityCredit_2,waterVelocityCredit_3,velocityInst_0,velocityInst_1,velocityInst_2,velocityInstFlag,velocityEarth_0,velocityEarth_1,velocityEarth_2,velocityEarthFlag,waterVelocityInst_0,waterVelocityInst_1,waterVelocityInst_2,waterVelocityInstFlag,waterVelocityEarth_0,waterVelocityEarth_1,waterVelocityEarth_2,waterVelocityEarthFlag,roll,pitch,heading,altitude,temperature,pressure,salinity,soundSpeed,rawData
1372688127.3681915,3859,1372688127,371284487,dvl_linkquest,0X0000,1,1,0,1,1.6,1.5,1.6,1.9,0.042,0.09620000000000001,0.0,0.0849,0.0,0.0,-0.109,0.0,0.0,0.0,1.0,0.0,-0.1296,0.0151,0.09770000000000001,1,-0.1296,0.0151,0.09770000000000001,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.5,15.0,2853823.582,0.0,1500.0,"%$#NQ.RES 0X0000 1 1 0 1 1.6 1.5 1.6 1.9 42.0 96.2 0 84.9 0 0 -109 0 0 0 1 0 -129.6 15.1 97.7 1 -129.6 15.1 97.7 1 0 0 0 0 0 0 0 0 0 0 0 1.5 15.0 2853823.582 0 1500 81
"
1372688127.7398024,3860,1372688127,742764785,dvl_linkquest,0X0000,1,0,1,1,1.6,1.5,1.7,1.9,0.047799999999999995,0.0,0.10790000000000001,0.0889,0.0,-0.466,0.0,0.0,0.0,1.0,0.0,0.0,-0.08020000000000001,-0.029500000000000002,0.084,1,-0.08020000000000001,-0.029500000000000002,0.084,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.6,15.0,2853823.582,0.0,1500.0,"%$#NQ.RES 0X0000 1 0 1 1 1.6 1.5 1.7 1.9 47.8 0 107.9 88.9 0 -466 0 0 0 1 0 0 -80.2 -29.5 84.0 1 -80.2 -29.5 84.0 1 0 0 0 0 0 0 0 0 0 0 0 1.6 15.0 2853823.582 0 1500 108
"
1372688128.0900679,3861,1372688128,95754214,dvl_linkquest,0X0000,1,1,1,1,1.6,1.5,1.7,1.9,0.0636,0.0941,0.12919999999999998,0.1164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0876,-0.0298,0.1087,1,-0.0876,-0.0298,0.1087,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.5,15.0,2853823.582,0.0,1500.0,"%$#NQ.RES 0X0000 1 1 1 1 1.6 1.5 1.7 1.9 63.6 94.1 129.2 116.4 0 0 0 0 0 0 0 0 -87.6 -29.8 108.7 1 -87.6 -29.8 108.7 1 0 0 0 0 0 0 0 0 0 0 0 1.5 15.0 2853823.582 0 1500 80
"
1372688128.4320524,3862,1372688128,439367384,dvl_linkquest,0X0000,1,1,1,0,1.6,1.6,1.8,2.0,0.048799999999999996,0.099,-0.121,0.0,0.0,0.0,0.0,0.628,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.6,15.0,2853823.582,0.0,1500.0,"%$#NQ.RES 0X0000 1 1 1 0 1.6 1.6 1.8 2.0 48.8 99.0 -121.0 0 0 0 0 628 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.6 15.0 2853823.582 0 1500 105
"
1372688128.8059814,3863,1372688128,810583882,dvl_linkquest,0X0000,1,0,1,1,1.7,1.6,1.7,2.0,0.03,0.0,-0.1241,0.11059999999999999,0.0,-0.066,0.0,0.0,0.0,1.0,0.0,0.0,0.2057,-0.4208,-0.0507,1,0.2057,-0.4208,-0.0507,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.7,15.0,2853823.582,0.0,1500.0,"%$#NQ.RES 0X0000 1 0 1 1 1.7 1.6 1.7 2.0 30.0 0 -124.1 110.6 0 -66 0 0 0 1 0 0 205.7 -420.8 -50.7 1 205.7 -420.8 -50.7 1 0 0 0 0 0 0 0 0 0 0 0 1.7 15.0 2853823.582 0 1500 66
"
1372688129.1385417,3864,1372688129,136805625,dvl_linkquest,0X0000,1,1,1,1,1.2,1.9,1.8,2.0,0.024800000000000003,0.0931,0.1102,0.07970000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.2,15.0,2853823.582,0.0,1500.0,"%$#NQ.RES 0X0000 1 1 1 1 1.2 1.9 1.8 2.0 24.8 93.1 110.2 79.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.2 15.0 2853823.582 0 1500 97
"
1372688129.4812098,3865,1372688129,486448969,dvl_linkquest,0X0000,1,1,1,1,1.2,1.8,1.8,2.0,0.023600000000000003,0.07390000000000001,0.1027,0.064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1056,0.0132,0.0712,1,-0.1056,0.0132,0.0712,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.2,15.0,2853823.582,0.0,1500.0,"%$#NQ.RES 0X0000 1 1 1 1 1.2 1.8 1.8 2.0 23.6 73.9 102.7 64.0 0 0 0 0 0 0 0 0 -105.6 13.2 71.2 1 -105.6 13.2 71.2 1 0 0 0 0 0 0 0 0 0 0 0 1.2 15.0 2853823.582 0 1500 98
"
1372688129.8395283,3866,1372688129,846676308,dvl_linkquest,0X0000,1,1,1,0,1.1,1.8,1.9,2.0,0.0162,0.07390000000000001,0.09770000000000001,0.0,0.0,0.0,0.0,-0.266,0.0,0.0,0.0,1.0,-0.1088,0.045200000000000004,0.0614,1,-0.1088,0.045200000000000004,0.0614,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.1,15.0,2853823.582,0.0,1500.0,"%$#NQ.RES 0X0000 1 1 1 0 1.1 1.8 1.9 2.0 16.2 73.9 97.7 0 0 0 0 -266 0 0 0 1 -108.8 45.2 61.4 1 -108.8 45.2 61.4 1 0 0 0 0 0 0 0 0 0 0 0 1.1 15.0 2853823.582 0 1500 95
"
1372688130.2006829,3867,1372688130,201966554,dvl_linkquest,0X0000,1,1,1,1,1.0,1.9,2.0,2.0,0.0107,0.0803,0.1267,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15480000000000002,0.0404,0.0722,1,-0.15480000000000002,0.0404,0.0722,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,15.0,2853823.582,0.0,1500.0,"%$#NQ.RES 0X0000 1 1 1 1 1.0 1.9 2.0 2.0 10.7 80.3 126.7 50.0 0 0 0 0 0 0 0 0 -154.8 40.4 72.2 1 -154.8 40.4 72.2 1 0 0 0 0 0 0 0 0 0 0 0 1.0 15.0 2853823.582 0 1500 110
"
1372688130.5427241,3868,1372688130,546479010,dvl_linkquest,0X0000,1,1,1,1,0.9,1.9,1.9,1.2,0.004,0.0697,0.1071,0.0422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1376,0.0367,0.0601,1,-0.1376,0.0367,0.0601,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.9,15.0,2853823.582,0.0,1500.0,"%$#NQ.RES 0X0000 1 1 1 1 0.9 1.9 1.9 1.2 4.0 69.7 107.1 42.2 0 0 0 0 0 0 0 0 -137.6 36.7 60.1 1 -137.6 36.7 60.1 1 0 0 0 0 0 0 0 0 0 0 0 0.9 15.0 2853823.582 0 1500 80
"
1372688130.8930004,3869,1372688130,901447952,dvl_linkquest,0X0000,1,1,1,1,0.5,1.9,1.9,0.6,-0.0046,0.0618,0.10690000000000001,0.0446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14880000000000002,0.023,0.056299999999999996,1,-0.14880000000000002,0.023,0.056299999999999996,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.5,15.0,2853823.582,0.0,1500.0,"%$#NQ.RES 0X0000 1 1 1 1 0.5 1.9 1.9 0.6 -4.6 61.8 106.9 44.6 0 0 0 0 0 0 0 0 -148.8 23.0 56.3 1 -148.8 23.0 56.3 1 0 0 0 0 0 0 0 0 0 0 0 0.5 15.0 2853823.582 0 1500 114
"
1372688131.236586,3870,1372688131,243780672,dvl_linkquest,0X0000,1,1,1,1,0.4,2.0,1.9,0.6,-0.0073,0.056600000000000004,0.09179999999999999,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1323,0.0368,0.045899999999999996,1,-0.1323,0.0368,0.045899999999999996,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.4,15.0,2853823.582,0.0,1500.0,"%$#NQ.RES 0X0000 1 1 1 1 0.4 2.0 1.9 0.6 -7.3 56.6 91.8 29.0 0 0 0 0 0 0 0 0 -132.3 36.8 45.9 1 -132.3 36.8 45.9 1 0 0 0 0 0 0 0 0 0 0 0 0.4 15.0 2853823.582 0 1500 71
"
1372688131.5973368,3871,1372688131,596408285,dvl_linkquest,0X0000,1,1,1,1,0.3,2.0,2.0,0.4,-0.0147,0.0504,0.0932,0.0307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14400000000000002,0.0263,0.043000000000000003,1,-0.14400000000000002,0.0263,0.043000000000000003,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.3,15.0,2853823.582,0.0,1500.0,"%$#NQ.RES 0X0000 1 1 1 1 0.3 2.0 2.0 0.4 -14.7 50.4 93.2 30.7 0 0 0 0 0 0 0 0 -144.0 26.3 43.0 1 -144.0 26.3 43.0 1 0 0 0 0 0 0 0 0 0 0 0 0.3 15.0 2853823.582 0 1500 122
"
1372688131.9569962,3872,1372688131,956172952,dvl_linkquest,0X0000,1,1,1,0,0.3,2.0,2.1,0.0,-0.0143,0.0498,0.0941,0.0,0.0,0.0,0.0,-0.364,0.0,0.0,0.0,1.0,-0.1447,0.0264,0.043000000000000003,1,-0.1447,0.0264,0.043000000000000003,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.3,15.0,2853823.582,0.0,1500.0,"%$#NQ.RES 0X0000 1 1 1 0 0.3 2.0 2.1 0 -14.3 49.8 94.1 0 0 0 0 -364 0 0 0 1 -144.7 26.4 43.0 1 -144.7 26.4 43.0 1 0 0 0 0 0 0 0 0 0 0 0 0.3 15.0 2853823.582 0 1500 99
"
1372688132.3083906,3873,1372688132,314930727,dvl_linkquest,0X0000,1,1,1,0,0.3,2.0,2.1,0.0,-0.0096,0.0485,0.084,0.0,0.0,0.0,0.0,-0.468,0.0,0.0,0.0,1.0,-0.12490000000000001,0.0302,0.040100000000000004,1,-0.12490000000000001,0.0302,0.040100000000000004,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.3,15.0,2853823.582,0.0,1500.0,"%$#NQ.RES 0X0000 1 1 1 0 0.3 2.0 2.1 0 -9.6 48.5 84.0 0 0 0 0 -468 0 0 0 1 -124.9 30.2 40.1 1 -124.9 30.2 40.1 1 0 0 0 0 0 0 0 0 0 0 0 0.3 15.0 2853823.582 0 1500 93
"
1372688132.680551,3874,1372688132,682912300,dvl_linkquest,0X0000,1,1,1,0,0.3,2.0,2.2,0.0,-0.010199999999999999,0.0476,0.20500000000000002,0.0,0.0,0.0,0.0,0.557,0.0,0.0,0.0,1.0,-0.2872,-0.13290000000000002,0.105,1,-0.2872,-0.13290000000000002,0.105,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.3,15.0,2853823.582,0.0,1500.0,"%$#NQ.RES 0X0000 1 1 1 0 0.3 2.0 2.2 0 -10.2 47.6 205.0 0 0 0 0 557 0 0 0 1 -287.2 -132.9 105.0 1 -287.2 -132.9 105.0 1 0 0 0 0 0 0 0 0 0 0 0 0.3 15.0 2853823.582 0 1500 117
"
1372688133.0305555,3875,1372688133,30321238,dvl_linkquest,0X0000,1,1,1,1,0.3,2.0,2.2,0.2,-0.0699,0.0747,0.0835,-0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2047,0.1005,0.023600000000000003,1,-0.2047,0.1005,0.023600000000000003,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.2,15.0,2853823.582,0.0,1500.0,"%$#NQ.RES 0X0000 1 1 1 1 0.3 2.0 2.2 0.2 -69.9 74.7 83.5 -0.6 0 0 0 0 0 0 0 0 -204.7 100.5 23.6 1 -204.7 100.5 23.6 1 0 0 0 0 0 0 0 0 0 0 0 0.2 15.0 2853823.582 0 1500 103
"
1372688133.3792415,3876,1372688133,377707222,dvl_linkquest,0X0000,1,1,1,1,0.3,2.0,2.2,0.2,-0.0708,0.044,0.0788,0.07629999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1997,-0.0431,0.0346,1,-0.1997,-0.0431,0.0346,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.2,15.0,2853823.582,0.0,1500.0,"%$#NQ.RES 0X0000 1 1 1 1 0.3 2.0 2.2 0.2 -70.8 44.0 78.8 76.3 0 0 0 0 0 0 0 0 -199.7 -43.1 34.6 1 -199.7 -43.1 34.6 1 0 0 0 0 0 0 0 0 0 0 0 0.2 15.0 2853823.582 0 1500 122
"
1372688133.7288997,3877,1372688133,736469206,dvl_linkquest,0X0000,1,1,0,1,0.3,0.7,0.0,0.3,-0.0123,0.0273,0.0,0.0112,0.0,0.0,-0.431,0.0,0.0,0.0,1.0,0.0,-0.08420000000000001,0.021500000000000002,0.020800000000000003,1,-0.08420000000000001,0.021500000000000002,0.020800000000000003,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.3,15.0,2853823.582,0.0,1500.0,"%$#NQ.RES 0X0000 1 1 0 1 0.3 0.7 0 0.3 -12.3 27.3 0 11.2 0 0 -431 0 0 0 1 0 -84.2 21.5 20.8 1 -84.2 21.5 20.8 1 0 0 0 0 0 0 0 0 0 0 0 0.3 15.0 2853823.582 0 1500 106
"
1372688134.08995,3878,1372688134,92864178,dvl_linkquest,0X0000,1,1,1,0,0.3,0.4,0.3,0.0,-0.0329,0.0132,0.058100000000000006,0.0,0.0,0.0,0.0,0.291,0.0,0.0,0.0,1.0,-0.1215,0.0016,0.0136,1,-0.1215,0.0016,0.0136,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.3,15.0,2853823.582,0.0,1500.0,"%$#NQ.RES 0X0000 1 1 1 0 0.3 0.4 0.3 0 -32.9 13.2 58.1 0 0 0 0 291 0 0 0 1 -121.5 1.6 13.6 1 -121.5 1.6 13.6 1 0 0 0 0 0 0 0 0 0 0 0 0.3 15.0 2853823.582 0 1500 72
"
1372688134.428979,3879,1372688134,437009045,dvl_linkquest,0X0000,1,1,1,1,0.3,0.4,0.3,0.3,-0.0385,0.0034,0.0519,0.0095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1207,-0.0081,0.0070999999999999995,1,-0.1207,-0.0081,0.0070999999999999995,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.3,15.0,2853823.582,0.0,1500.0,"%$#NQ.RES 0X0000 1 1 1 1 0.3 0.4 0.3 0.3 -38.5 3.4 51.9 9.5 0 0 0 0 0 0 0 0 -120.7 -8.1 7.1 1 -120.7 -8.1 7.1 1 0 0 0 0 0 0 0 0 0 0 0 0.3 15.0 2853823.582 0 1500 125
"
1372688134.7751286,3880,1372688134,780901585,dvl_linkquest,0X0000,1,1,1,1,0.3,0.4,0.3,0.3,-0.0431,-0.0025,0.0506,0.0045000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1251,-0.009300000000000001,0.0025,1,-0.1251,-0.009300000000000001,0.0025,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.3,15.0,2853823.582,0.0,1500.0,"%$#NQ.RES 0X0000 1 1 1 1 0.3 0.4 0.3 0.3 -43.1 -2.5 50.6 4.5 0 0 0 0 0 0 0 0 -125.1 -9.3 2.5 1 -125.1 -9.3 2.5 1 0 0 0 0 0 0 0 0 0 0 0 0.3 15.0 2853823.582 0 1500 91
"
1372688135.1264355,3881,1372688135,125047119,dvl_linkquest,0X0000,1,1,1,1,0.3,0.4,0.3,0.3,-0.0479,0.0273,0.046200000000000005,0.0079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1256,0.0259,0.009000000000000001,1,-0.1256,0.0259,0.009000000000000001,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.3,15.0,2853823.582,0.0,1500.0,"%$#NQ.RES 0X0000 1 1 1 1 0.3 0.4 0.3 0.3 -47.9 27.3 46.2 7.9 0 0 0 0 0 0 0 0 -125.6 25.9 9.0 1 -125.6 25.9 9.0 1 0 0 0 0 0 0 0 0 0 0 0 0.3 15.0 2853823.582 0 1500 71
"
1372688135.4578667,3882,1372688135,466471797,dvl_linkquest,0X0000,1,1,1,1,0.4,0.4,0.3,0.3,-0.0354,0.0034,0.0505,0.0114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1146,-0.0107,0.008,1,-0.1146,-0.0107,0.008,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.3,15.0,2853823.582,0.0,1500.0,"%$#NQ.RES 0X0000 1 1 1 1 0.4 0.4 0.3 0.3 -35.4 3.4 50.5 11.4 0 0 0 0 0 0 0 0 -114.6 -10.7 8.0 1 -114.6 -10.7 8.0 1 0 0 0 0 0 0 0 0 0 0 0 0.3 15.0 2853823.582 0 1500 67
"
1372688135.81543,3883,1372688135,819180774,dvl_linkquest,0X0000,1,1,1,1,0.4,0.5,0.3,0.3,-0.0192,0.0183,0.0629,0.020399999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1096,-0.0028,0.0222,1,-0.1096,-0.0028,0.0222,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.3,15.0,2853823.582,0.0,1500.0,"%$#NQ.RES 0X0000 1 1 1 1 0.4 0.5 0.3 0.3 -19.2 18.3 62.9 20.4 0 0 0 0 0 0 0 0 -109.6 -2.8 22.2 1 -109.6 -2.8 22.2 1 0 0 0 0 0 0 0 0 0 0 0 0.3 15.0 2853823.582 0 1500 120
"
1372688136.1567025,3884,1372688136,163889292,dvl_linkquest,0X0000,1,1,1,1,0.4,0.5,0.3,0.3,0.0083,0.035,0.07690000000000001,0.0419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0916,-0.0092,0.0437,1,-0.0916,-0.0092,0.0437,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.3,15.0,2853823.582,0.0,1500.0,"%$#NQ.RES 0X0000 1 1 1 1 0.4 0.5 0.3 0.3 8.3 35.0 76.9 41.9 0 0 0 0 0 0 0 0 -91.6 -9.2 43.7 1 -91.6 -9.2 43.7 1 0 0 0 0 0 0 0 0 0 0 0 0.3 15.0 2853823.582 0 1500 103
"
1372688136.5072007,3885,1372688136,508489250,dvl_linkquest,0X0000,1,1,1,1,0.5,0.5,0.4,0.3,-0.006900000000000001,0.0504,0.089,0.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.128,0.0019,0.0489,1,-0.128,0.0019,0.0489,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.3,15.0,2853823.582,0.0,1500.0,"%$#NQ.RES 0X0000 1 1 1 1 0.5 0.5 0.4 0.3 -6.9 50.4 89.0 49.0 0 0 0 0 0 0 0 0 -128.0 1.9 48.9 1 -128.0 1.9 48.9 1 0 0 0 0 0 0 0 0 0 0 0 0.3 15.0 2853823.582 0 1500 71
"
1372688136.8514493,3886,1372688136,852159421,dvl_linkquest,0X0000,1,1,1,1,0.5,0.5,0.4,0.3,0.019,0.05,0.08020000000000001,0.0433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08170000000000001,0.0089,0.0519,1,-0.08170000000000001,0.0089,0.0519,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.3,15.0,2853823.582,0.0,1500.0,"%$#NQ.RES 0X0000 1 1 1 1 0.5 0.5 0.4 0.3 19.0 50.0 80.2 43.3 0 0 0 0 0 0 0 0 -81.7 8.9 51.9 1 -81.7 8.9 51.9 1 0 0 0 0 0 0 0 0 0 0 0 0.3 15.0 2853823.582 0 1500 91
"
1372688137.189181,3887,1372688137,198787504,dvl_linkquest,0X0000,1,1,1,1,0.5,0.5,0.4,0.3,0.0117,0.0504,0.1168,0.040600000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1403,0.0131,0.0592,1,-0.1403,0.0131,0.0592,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.3,15.0,2853823.582,0.0,1500.0,"%$#NQ.RES 0X0000 1 1 1 1 0.5 0.5 0.4 0.3 11.7 50.4 116.8 40.6 0 0 0 0 0 0 0 0 -140.3 13.1 59.2 1 -140.3 13.1 59.2 1 0 0 0 0 0 0 0 0 0 0 0 0.3 15.0 2853823.582 0 1500 98
"
1372688137.5479124,3888,1372688137,547309947,dvl_linkquest,0X0000,1,1,1,1,0.5,0.5,0.4,0.3,0.0044,0.041600000000000005,0.1052,0.0414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1345,0.0003,0.0519,1,-0.1345,0.0003,0.0519,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.3,15.0,2853823.582,0.0,1500.0,"%$#NQ.RES 0X0000 1 1 1 1 0.5 0.5 0.4 0.3 4.4 41.6 105.2 41.4 0 0 0 0 0 0 0 0 -134.5 0.3 51.9 1 -134.5 0.3 51.9 1 0 0 0 0 0 0 0 0 0 0 0 0.3 15.0 2853823.582 0 1500 92
"
1372688137.8882775,3889,1372688137,895486607,dvl_linkquest,0X0000,1,1,1,1,0.5,0.5,0.4,0.4,-0.0119,0.0359,0.08470000000000001,0.0584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12890000000000001,-0.03,0.0451,1,-0.12890000000000001,-0.03,0.0451,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.4,15.0,2853823.582,0.0,1500.0,"%$#NQ.RES 0X0000 1 1 1 1 0.5 0.5 0.4 0.4 -11.9 35.9 84.7 58.4 0 0 0 0 0 0 0 0 -128.9 -30.0 45.1 1 -128.9 -30.0 45.1 1 0 0 0 0 0 0 0 0 0 0 0 0.4 15.0 2853823.582 0 1500 113
"
1372688138.2391615,3890,1372688138,245412624,dvl_linkquest,0X0000,1,1,1,1,0.6,0.6,0.5,0.4,-0.0259,0.0289,0.1005,0.037200000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1687,-0.0111,0.037899999999999996,1,-0.1687,-0.0111,0.037899999999999996,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.4,15.0,2853823.582,0.0,1500.0,"%$#NQ.RES 0X0000 1 1 1 1 0.6 0.6 0.5 0.4 -25.9 28.9 100.5 37.2 0 0 0 0 0 0 0 0 -168.7 -11.1 37.9 1 -168.7 -11.1 37.9 1 0 0 0 0 0 0 0 0 0 0 0 0.4 15.0 2853823.582 0 1500 75
"
1372688138.590333,3891,1372688138,596524951,dvl_linkquest,0X0000,1,1,1,1,0.6,0.6,0.5,0.4,-0.0238,0.034100000000000005,0.0941,0.052000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1574,-0.023899999999999998,0.042100000000000005,1,-0.1574,-0.023899999999999998,0.042100000000000005,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.4,15.0,2853823.582,0.0,1500.0,"%$#NQ.RES 0X0000 1 1 1 1 0.6 0.6 0.5 0.4 -23.8 34.1 94.1 52.0 0 0 0 0 0 0 0 0 -157.4 -23.9 42.1 1 -157.4 -23.9 42.1 1 0 0 0 0 0 0 0 0 0 0 0 0.4 15.0 2853823.582 0 1500 112
"
1372688138.9316437,3892,1372688138,938984978,dvl_linkquest,0X0000,1,1,1,1,0.7,0.7,0.5,0.4,-0.0112,0.0554,0.1048,0.0502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15480000000000002,0.006900000000000001,0.053700000000000005,1,-0.15480000000000002,0.006900000000000001,0.053700000000000005,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.4,15.0,2853823.582,0.0,1500.0,"%$#NQ.RES 0X0000 1 1 1 1 0.7 0.7 0.5 0.4 -11.2 55.4 104.8 50.2 0 0 0 0 0 0 0 0 -154.8 6.9 53.7 1 -154.8 6.9 53.7 1 0 0 0 0 0 0 0 0 0 0 0 0.4 15.0 2853823.582 0 1500 72
"
1372688139.293957,3893,1372688139,292793150,dvl_linkquest,0X0000,1,1,1,1,0.8,0.7,0.5,0.4,0.0016,0.0554,0.13240000000000002,0.063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1746,-0.0101,0.068,1,-0.1746,-0.0101,0.068,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.4,15.0,2853823.582,0.0,1500.0,"%$#NQ.RES 0X0000 1 1 1 1 0.8 0.7 0.5 0.4 1.6 55.4 132.4 63.0 0 0 0 0 0 0 0 0 -174.6 -10.1 68.0 1 -174.6 -10.1 68.0 1 0 0 0 0 0 0 0 0 0 0 0 0.4 15.0 2853823.582 0 1500 84
"
1372688139.6448255,3894,1372688139,644713041,dvl_linkquest,0X0000,1,1,1,1,0.9,0.7,0.5,0.5,-0.0035,0.0584,0.1338,0.1006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1832,-0.056299999999999996,0.078,1,-0.1832,-0.056299999999999996,0.078,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.5,15.0,2853823.582,0.0,1500.0,"%$#NQ.RES 0X0000 1 1 1 1 0.9 0.7 0.5 0.5 -3.5 58.4 133.8 100.6 0 0 0 0 0 0 0 0 -183.2 -56.3 78.0 1 -183.2 -56.3 78.0 1 0 0 0 0 0 0 0 0 0 0 0 0.5 15.0 2853823.582 0 1500 75
"
